64.032,-4.78809,6.35858,-2.03015
64.139,-6.28197,7.58433,-2.33659
64.248,-8.84838,8.31211,-0.881008
64.355,-7.50772,5.43926,-0.191523
64.462,-7.20128,8.08229,-1.95354
64.57,-7.3928,5.32435,-2.22167
64.677,-7.04806,3.98369,-3.06437
64.785,-6.12875,5.93723,-1.34066
64.893,-6.5501,6.66501,-4.51995
65.0,-5.36266,4.0986,-1.87693
65.107,-6.20536,7.43111,-2.91116
65.215,-6.58841,5.01791,-4.02199
65.324,-6.5118,4.29012,-4.51995
65.431,-7.04806,6.70332,-2.94946
65.539,-6.58841,4.903,-0.536266
65.646,-7.58433,5.82231,-2.03015
65.754,-7.31619,5.24774,0.153219
65.862,-7.54602,4.44334,-1.76202
65.969,-5.93723,6.20536,-5.43926
66.078,-5.82231,5.7457,-2.22167
66.185,-6.85654,5.63079,-3.48573
66.292,-7.23959,6.28197,-4.13691
66.399,-6.93315,5.7457,-3.21759
66.507,-7.00976,5.36266,-3.2942
66.616,-6.5118,5.59248,-3.14098
66.724,-6.01384,5.89892,-3.40912
66.833,-5.55418,6.20536,-3.2559
66.939,-5.86062,5.97553,-3.33251
67.047,-5.47757,6.97145,-3.56234
67.156,-5.47757,7.23959,-2.71963
67.264,-5.63079,6.58841,-2.64302
67.372,-5.93723,6.47349,-2.79624
67.48,-5.97553,6.77993,-3.02607
67.588,-5.78401,6.24366,-2.98777
67.696,-5.55418,6.70332,-2.22167
67.804,-5.97553,6.58841,-2.25998
67.913,-5.82231,7.23959,-2.14506
68.021,-5.47757,6.70332,0.306437
68.129,-5.20944,7.27789,0.612875
68.238,-4.9413,7.04806,1.03423
68.346,-5.93723,7.73755,0.842703
68.454,-5.09452,7.89076,0.459656
68.562,-5.17113,7.16298,1.22575
68.67,-5.32435,7.50772,1.34066
68.785,-5.09452,7.46941,0.612875
68.893,-6.05214,7.27789,0.421352
69.001,-7.00976,5.59248,0.344742
69.11,-6.09044,5.97553,0.727789
69.216,-6.20536,6.5118,-0.804398
69.325,-5.55418,7.69924,0.536266
69.433,-9.72939,5.63079,1.49388
69.541,-13.5216,17.1222,-8.84838
69.649,2.06845,-4.0986,-0.421352
69.757,-19.4588,8.96329,3.21759
69.865,-3.63894,0.0383047,-4.74978
69.973,-12.7172,8.1972,-4.0986
70.081,-25.6641,12.7938,-2.41319
70.189,-25.1662,0.0,4.32843
70.296,-26.1621,11.1084,9.15482
70.405,-2.83455,2.91116,0.0766094
70.512,-1.18745,1.72371,-2.29828
70.621,-10.687,21.2208,1.34066
70.729,-20.7228,1.30236,4.78809
70.837,-0.191523,25.396,-8.65686
70.945,2.29828,0.383047,-1.03423
71.053,1.68541,12.9853,-15.5134
71.161,-26.775,0.881008,-2.94946
71.268,-3.10268,11.4914,-8.1972
71.376,-9.07821,3.10268,-4.40504
71.484,1.72371,-3.67725,-3.44742
71.591,-7.96737,12.8704,-0.612875
71.7,-4.59656,3.02607,-1.72371
71.808,-7.27789,10.2273,0.229828
71.916,-4.32843,6.28197,-5.78401
72.023,7.3545,2.56641,1.41727
72.131,-17.7734,8.50364,-6.28197
72.239,-9.23143,4.29012,-8.96329
72.346,-8.61855,13.9812,-0.612875
72.455,-3.52403,7.12467,-2.71963
72.562,3.98369,4.36673,-2.60472
72.67,-11.8361,15.1687,-5.24774
72.778,0.65118,-0.421352,3.52403
72.886,-6.85654,27.1963,-8.77177
72.995,-7.92907,-0.766094,2.03015
73.103,-2.68133,8.31211,-6.16705
73.21,-12.6788,11.568,-6.39688
73.318,1.72371,2.14506,-0.421352
73.425,-8.81008,18.4246,-8.27381
73.534,2.14506,-4.51995,2.06845
73.641,-12.9087,11.9128,-3.21759
73.75,-5.13283,6.20536,-5.93723
73.858,-0.995922,8.96329,3.75386
73.966,-12.066,12.7938,-12.7172
74.075,3.17929,3.48573,5.59248
74.182,-20.6845,4.36673,0.229828
74.29,-6.16705,7.85246,-3.75386
74.398,2.71963,1.83862,0.957617
74.506,-9.0016,12.066,-5.97553
74.614,2.71963,-0.57457,4.51995
74.721,-8.1589,6.09044,-1.80032
74.83,-5.43926,8.84838,-0.612875
74.937,2.37489,1.6088,-1.03423
75.045,0.727789,13.4833,-8.46534
75.154,-11.2999,2.4898,2.52811
75.261,8.08229,1.76202,-0.919312
75.369,-9.65278,2.64302,-5.24774
75.616,-8.31211,2.91116,-5.7074
75.722,-4.36673,3.48573,-1.6471
75.831,-18.6161,1.87693,-3.63894
75.938,-3.44742,1.6088,2.41319
76.336,-12.449,3.71555,-7.69924
76.443,-9.26973,7.54602,-5.78401
76.551,-11.0318,7.43111,5.36266
76.658,-13.2534,1.6088,-10.9168
76.766,6.09044,2.71963,-1.6088
76.874,-12.6022,5.89892,-3.02607
76.996,-0.689484,1.72371,-3.14098
77.103,-0.919312,7.3928,4.29012
77.211,-10.9934,2.56641,-5.47757
77.385,-12.066,8.50364,-1.03423
77.494,-8.50364,4.29012,-2.37489
77.602,-1.49388,1.34066,2.14506
77.709,-17.3137,13.2151,-6.74162
77.817,-17.352,-5.36266,0.497961
77.925,-1.68541,-0.191523,25.5875
78.033,-7.92907,2.14506,-11.1467
78.14,-1.91523,2.03015,1.72371
78.247,-10.687,7.12467,1.68541
78.355,-11.1084,6.5118,-5.97553
78.462,-9.72939,1.45558,0.612875
78.796,0.957617,0.612875,2.60472
78.904,-15.7049,12.9853,-9.806
79.012,-9.46126,0.153219,-4.29012
81.226,-7.00976,0.421352,7.50772
81.334,-12.2192,1.95354,-4.40504
81.442,1.30236,4.02199,-1.53219
81.549,-13.33,5.59248,-3.06437
81.658,-3.71555,0.191523,0.766094
81.765,-21.4506,10.189,-2.41319
81.874,-6.24366,1.99184,-2.18337
81.98,-4.78809,3.86877,-0.995922
82.088,-4.48165,4.17521,-1.41727
82.195,-4.71148,1.45558,2.68133
82.311,-20.6462,17.8117,-6.16705
82.419,-3.17929,-4.63487,1.6471
82.527,-19.612,9.03991,-2.94946
84.196,1.03423,1.41727,3.48573
84.302,-18.731,22.3316,1.49388
84.411,-1.14914,-7.20128,-0.191523
84.518,0.114914,7.58433,-2.25998
84.736,-14.4792,4.67317,4.67317
84.844,-12.6022,8.92499,-4.71148
84.952,3.67725,0.268133,0.612875
85.06,-17.4669,8.27381,-1.76202
85.167,-4.13691,4.59656,0.727789
85.276,-11.2999,9.65278,4.74978
85.383,-6.5501,2.60472,-4.29012
85.492,-1.49388,2.68133,-0.344742
85.605,-16.8924,4.67317,5.17113
85.713,-1.22575,1.6088,2.87285
85.821,-7.12467,9.23143,0.919312
85.929,-8.08229,2.14506,-5.40096
86.037,2.71963,1.91523,0.306437
86.145,-16.0114,2.52811,3.75386
86.253,-5.40096,2.37489,-1.68541
86.361,-3.86877,2.87285,1.30236
86.469,-16.3944,9.88261,-10.1124
86.578,-1.83862,-1.68541,3.63894
86.685,-9.38465,5.63079,-3.17929
86.793,-17.7351,6.20536,-0.65118
86.902,1.53219,1.03423,1.11084
87.009,-22.7147,17.6968,-5.82231
87.118,-3.17929,-1.91523,-0.804398
87.225,-7.04806,0.804398,4.67317
87.333,-13.33,10.6104,-0.995922
87.44,-2.29828,3.48573,-2.18337
87.547,-6.32027,8.00568,5.7457
87.656,-14.0195,10.2657,-11.6446
87.764,-0.114914,-1.83862,3.2942
87.872,-4.25182,8.42703,-1.83862
87.979,-7.73755,3.2942,-4.74978
88.087,0.306437,1.07253,1.30236
88.196,-17.3137,20.6462,3.52403
88.303,-5.28605,1.18745,-0.0383047
88.412,-0.689484,2.37489,-1.83862
88.519,-22.8679,11.9128,5.28605
88.626,-6.66501,6.32027,0.229828
88.734,-6.32027,2.18337,1.91523
88.842,-16.8158,12.0277,2.60472
88.951,-0.191523,-4.32843,-1.87693
89.059,0.0,5.55418,2.4898
89.166,-2.71963,7.08637,0.0766094
89.273,-7.08637,1.83862,-3.90708
89.38,-3.40912,2.25998,0.65118
89.489,-11.6446,4.0603,1.18745
89.597,-13.2917,0.842703,-2.37489
89.705,-4.48165,-0.114914,-4.97961
89.813,-14.1727,3.71555,0.957617
89.919,-14.709,3.63894,-1.41727
90.028,-6.77993,1.6088,-1.22575
90.136,-9.57617,0.191523,-3.06437
90.243,-18.5778,5.82231,-0.421352
90.351,-5.63079,1.45558,-1.53219
90.458,-7.23959,1.22575,0.0
90.566,-12.1809,3.10268,-10.3423
90.673,-9.92091,2.22167,-0.191523
90.782,-8.04398,1.72371,0.766094
90.889,-8.38873,1.45558,-0.536266
90.997,-9.53786,0.459656,-2.22167
91.105,-10.6487,0.153219,-2.06845
91.213,-9.95922,3.17929,2.14506
91.322,-8.92499,0.191523,-1.6088
91.43,-8.61855,0.114914,-0.804398
91.537,-9.19312,0.881008,-2.14506
91.645,-9.49956,-1.83862,-0.0766094
91.751,-6.39688,3.2942,-4.63487
91.86,-8.04398,0.268133,0.804398
91.968,-9.42295,0.268133,0.612875
92.076,-9.19312,0.881008,-0.191523
92.184,-9.65278,0.268133,-0.344742
92.291,-12.3724,0.0,0.344742
92.399,-7.54602,1.14914,-0.919312
92.506,-10.4572,2.29828,1.26405
92.615,-9.88261,0.153219,-0.766094
92.723,-8.88668,0.191523,-0.536266
92.831,-8.35042,0.268133,-1.07253
92.938,-9.72939,-0.57457,-3.79216
93.046,-9.76769,3.17929,-0.65118
93.154,-9.72939,0.804398,1.68541
93.262,-9.53786,1.45558,0.957617
93.371,-9.23143,0.65118,-0.0383047
93.478,-9.30804,-1.37897,-0.383047
93.586,-13.2917,1.95354,0.842703
93.695,-9.53786,2.4515,-0.421352
93.802,-9.34634,-0.191523,-0.957617
93.911,-8.38873,0.114914,-0.383047
94.019,-9.07821,-0.306437,-6.35858
94.126,-10.189,1.76202,2.14506
94.235,-10.0741,2.33659,0.306437
94.343,-8.54194,0.0383047,-0.995922
94.451,-9.26973,0.229828,-4.02199
